StockCode,customer_type,Description,Category,elasticity_coefficient,r_squared,p_value,observation_count,mean_price,mean_weekly_quantity,total_revenue,is_significant,elasticity_type,commercial_priority,estimated_annual_opportunity
15039,RETAIL,SANDALWOOD FAN,Home & Giftware,-7.554157908854146,0.15620601055330152,0.002822857670980372,55,0.844204998189062,18.70909090909091,794.6500000000001,True,ELASTIC,MEDIUM,0.0
15039,WHOLESALE,SANDALWOOD FAN,Home & Giftware,-6.7423580881771965,0.45802698296036215,6.828479211070398e-08,50,0.7948386092298168,59.08,1915.7,True,ELASTIC,MEDIUM,0.0
15044A,RETAIL,PINK PAPER PARASOL,Home & Giftware,0.6337911847312776,0.0,3.647338594534804e-12,47,2.95,5.25531914893617,728.6500000000002,True,UNUSUAL,LOW,0.0
15044A,WHOLESALE,PINK PAPER PARASOL,Home & Giftware,-18.036133924147876,0.46518609718715564,7.126528825960035e-09,56,2.8954391265312176,79.66071428571429,11563.590000000004,True,ELASTIC,MEDIUM,0.0
15044B,RETAIL,BLUE PAPER PARASOL,Home & Giftware,0.5617781684786936,0.0,3.7065061161040296e-07,30,2.950000000000001,4.633333333333334,410.05,True,UNUSUAL,LOW,0.0
15044B,WHOLESALE,BLUE PAPER PARASOL,Home & Giftware,-20.2418197496732,0.5664534906470865,1.9016041025409808e-10,51,2.8728801113034512,27.470588235294116,3718.55,True,ELASTIC,MEDIUM,0.0
15044C,RETAIL,PURPLE PAPER PARASOL,Home & Giftware,0.49911124329480727,2.220446049250313e-16,8.637978704932525e-08,42,2.9500000000000006,4.428571428571429,548.7000000000002,True,UNUSUAL,LOW,0.0
15044C,WHOLESALE,PURPLE PAPER PARASOL,Home & Giftware,-16.999808282302663,0.39014875440253005,4.469501505756368e-07,54,2.9039258223568614,11.703703703703704,1750.0000000000002,True,ELASTIC,MEDIUM,0.0
15044D,RETAIL,RED PAPER PARASOL,Home & Giftware,-19.0051359683593,0.33272020640750466,6.37572357362219e-05,42,2.930952380952381,7.738095238095238,910.7500000000001,True,ELASTIC,MEDIUM,0.0
15044D,WHOLESALE,RED PAPER PARASOL,Home & Giftware,-15.804817919987784,0.4042047107416368,2.8240713839720594e-08,62,2.8930724566165114,18.177419354838708,3070.6899999999987,True,ELASTIC,MEDIUM,0.0
15056BL,RETAIL,EDWARDIAN PARASOL BLACK,Home & Giftware,-17.742625762204327,0.14953874741067952,0.00021579008405697096,87,5.930839215738456,9.28735632183908,4687.599999999999,True,ELASTIC,MEDIUM,0.0
15056BL,WHOLESALE,EDWARDIAN PARASOL BLACK,Home & Giftware,-6.483146293208768,0.3673224660967891,3.772033924538448e-11,98,5.558785985815566,77.08163265306122,35486.41,True,ELASTIC,MEDIUM,0.0
15056N,RETAIL,EDWARDIAN PARASOL NATURAL,Home & Giftware,-28.013521010731186,0.08615792107840248,0.004295949611260641,93,5.943855606758837,10.376344086021506,5681.749999999999,True,ELASTIC,MEDIUM,0.0
15056N,WHOLESALE,EDWARDIAN PARASOL NATURAL,Home & Giftware,-6.216354398608999,0.443675956541946,5.332879058258225e-14,99,5.428484015698946,91.57575757575758,43446.71,True,ELASTIC,MEDIUM,0.0
15056P,RETAIL,EDWARDIAN PARASOL PINK,Home & Giftware,0.4034597946686659,1.1102230246251565e-16,6.785535025505862e-13,56,5.950000000000001,3.4107142857142856,1136.4500000000003,True,UNUSUAL,LOW,0.0
15056P,WHOLESALE,EDWARDIAN PARASOL PINK,Home & Giftware,-6.770444797839726,0.4090509173349045,2.2307804599661553e-10,79,5.833041509206618,24.050632911392405,8743.609999999997,True,ELASTIC,MEDIUM,0.0
15058A,RETAIL,BLUE POLKADOT GARDEN PARASOL,Home & Giftware,-3.6157794330346174,0.6358591295800795,1.3262468574221755e-07,30,7.172076619033139,5.6,963.6000000000001,True,ELASTIC,MEDIUM,0.0
15058A,WHOLESALE,BLUE POLKADOT GARDEN PARASOL,Home & Giftware,-4.189693992819447,0.5783147524534831,1.079501039900254e-06,30,7.297272727272726,7.0,1249.5,True,ELASTIC,MEDIUM,0.0
15060B,WHOLESALE,FAIRY CAKE DESIGN UMBRELLA,Kitchen & Baking,-2.6938985676444434,0.1651492816733935,0.0007821522253086725,65,3.82715329170416,9.507692307692308,2191.9199999999996,True,ELASTIC,MEDIUM,0.0
16016,WHOLESALE,LARGE CHINESE STYLE SCISSOR,Home & Giftware,-9.879795173638799,0.22170462851367556,0.0014393541612956837,43,0.8265625692137321,34.83720930232558,1177.1,True,ELASTIC,MEDIUM,0.0
16225,WHOLESALE,RATTLE SNAKE EGGS,Home & Giftware,-2.0312209654165954,0.15128609876273968,0.025277088822763166,33,1.3331378574477164,10.696969696969697,400.45,True,ELASTIC,MEDIUM,0.0
17107D,RETAIL,FLOWER FAIRY 5 DRAWER LINERS,Home & Giftware,0.48724098804900406,2.220446049250313e-16,2.8654166666199524e-07,30,2.5499999999999994,3.6,275.40000000000003,True,UNUSUAL,LOW,0.0
17165D,RETAIL,ASS COL LARGE SAND FROG P'WEIGHT,Home & Giftware,-4.666744275994945,0.19374378262775738,0.013212338160537993,31,1.029765797613787,10.838709677419354,322.92,True,ELASTIC,MEDIUM,0.0
18097C,RETAIL,WHITE TALL PORCELAIN T-LIGHT HOLDER,Candles & Lighting,-10.808071945032363,0.37395081592576895,1.0348069747870782e-05,44,2.496011131725417,17.045454545454547,1653.3,True,ELASTIC,MEDIUM,0.0
18097C,WHOLESALE,WHITE TALL PORCELAIN T-LIGHT HOLDER,Candles & Lighting,-4.968982865193786,0.40829630204693945,4.5091832437689e-07,51,2.473514954368844,13.156862745098039,1352.25,True,ELASTIC,MEDIUM,0.0
18098C,RETAIL,PORCELAIN BUTTERFLY OIL BURNER,Nature & Animals,-21.075082047151593,0.1783692982501669,0.006633307418382181,40,2.9412727272727275,6.85,789.1000000000001,True,ELASTIC,MEDIUM,0.0
18098C,WHOLESALE,PORCELAIN BUTTERFLY OIL BURNER,Nature & Animals,-3.2614181151781594,0.4075005902928468,2.0684874322834893e-07,54,2.820638918455145,14.944444444444445,1919.8500000000004,True,ELASTIC,MEDIUM,0.0
20615,RETAIL,BLUE POLKADOT PASSPORT COVER,Home & Giftware,-1.0895117723325747,0.2455837028607999,0.0039255854644508655,32,1.8468750000000003,3.15625,143.25,True,ELASTIC,MEDIUM,0.0
20615,WHOLESALE,BLUE POLKADOT PASSPORT COVER,Home & Giftware,-1.251535910589587,0.2564751208423963,0.0042949531647407755,30,1.8336666666666668,9.733333333333333,360.6400000000001,True,ELASTIC,MEDIUM,0.0
20622,RETAIL,VIP PASSPORT COVER,Home & Giftware,0.3995576545477743,0.0,2.4440573545192275e-06,31,2.1,3.225806451612903,210.0,True,UNUSUAL,LOW,0.0
20652,WHOLESALE,BLUE POLKADOT LUGGAGE TAG,Home & Giftware,-1.5101269197031506,0.08028345435444373,0.12919588123731,30,1.40125,6.066666666666666,234.76,False,ELASTIC,LOW,0.0
20655,WHOLESALE,QUEEN OF SKIES LUGGAGE TAG,Home & Giftware,-2.844939957887356,0.196805433048025,0.004672501262237758,39,1.2651190476190477,3.8974358974358974,181.02,True,ELASTIC,MEDIUM,0.0
20658,WHOLESALE,RED RETROSPOT LUGGAGE TAG,Home & Giftware,-3.6125955833146373,0.011686231483245546,0.44100538214795904,53,1.243342318059299,11.037735849056604,726.69,False,ELASTIC,LOW,0.0
20659,WHOLESALE,ECONOMY LUGGAGE TAG,Home & Giftware,-0.8768651705153349,0.06291710261972139,0.1400539361155726,36,1.4511944444444442,5.111111111111111,247.22,False,INELASTIC,LOW,0.0
20665,RETAIL,RED RETROSPOT PURSE,Home & Giftware,0.5404035115071489,-2.220446049250313e-16,3.8340877425300126e-10,42,2.95,4.095238095238095,507.40000000000003,True,UNUSUAL,LOW,0.0
20665,WHOLESALE,RED RETROSPOT PURSE,Home & Giftware,-7.815347812353835,0.06225956412055944,0.06882364591896557,54,2.928477532863497,8.407407407407407,1322.5,False,ELASTIC,LOW,0.0
20669,WHOLESALE,RED HEART LUGGAGE TAG,Home & Giftware,-10.54966936231606,0.024476316944689436,0.31051003254383536,44,1.247121212121212,9.863636363636363,540.22,False,ELASTIC,LOW,0.0
20671,WHOLESALE,BLUE TEATIME PRINT BOWL,Home & Giftware,-12.819782226233336,0.1926002140369074,0.00941823101285061,34,1.244705882352941,14.588235294117647,606.3199999999999,True,ELASTIC,MEDIUM,0.0
20674,WHOLESALE,GREEN POLKADOT BOWL,Home & Giftware,-12.89463800450611,0.300198550977792,1.7302440629594515e-07,79,1.2307166333263393,22.20253164556962,2070.59,True,ELASTIC,MEDIUM,0.0
20675,RETAIL,BLUE POLKADOT BOWL,Home & Giftware,-19.291118078198966,0.08205681609845095,0.009525242752752367,81,1.2480587484035761,10.580246913580247,1057.57,True,ELASTIC,MEDIUM,0.0
20675,WHOLESALE,BLUE POLKADOT BOWL,Home & Giftware,-12.883930291279736,0.491156846045269,7.40485291965383e-15,92,1.2149983864469063,37.81521739130435,4021.64,True,ELASTIC,MEDIUM,0.0
20676,WHOLESALE,RED RETROSPOT BOWL,Home & Giftware,-11.408612252791652,0.49934582339610845,2.1336357928792613e-16,100,1.1992002601719514,59.56,6827.26,True,ELASTIC,MEDIUM,0.0
20677,RETAIL,PINK POLKADOT BOWL,Home & Giftware,-14.782827932628928,0.06681501046855443,0.02321792792574893,77,1.2475662693470913,11.012987012987013,1046.32,True,ELASTIC,MEDIUM,0.0
20677,WHOLESALE,PINK POLKADOT BOWL,Home & Giftware,-8.239713528207592,0.42376436194857536,9.222771528397383e-13,95,1.2208012643608317,44.97894736842105,4897.069999999999,True,ELASTIC,MEDIUM,0.0
20679,RETAIL,EDWARDIAN PARASOL RED,Home & Giftware,0.5859952491259328,-2.220446049250313e-16,1.9901161968547322e-20,76,5.95,5.855263157894737,2647.7499999999995,True,UNUSUAL,LOW,0.0
20679,WHOLESALE,EDWARDIAN PARASOL RED,Home & Giftware,-9.659240444357268,0.538780988968713,1.7715834815553935e-17,96,5.671694363803481,49.708333333333336,21198.769999999997,True,ELASTIC,MEDIUM,0.0
20681,WHOLESALE,PINK POLKADOT CHILDRENS UMBRELLA,Home & Giftware,-6.2172613639898335,0.022805556049599884,0.27570024134583954,54,3.2374338624338623,8.87037037037037,1547.75,False,ELASTIC,LOW,0.0
20682,WHOLESALE,RED RETROSPOT CHILDRENS UMBRELLA,Home & Giftware,-4.3882155498040545,0.08846780792938314,0.005701396762728582,85,3.253257172618041,12.223529411764705,3259.0299999999997,True,ELASTIC,MEDIUM,0.0
20684,WHOLESALE,STRAWBERRY DREAM CHILDS UMBRELLA,Home & Giftware,-6.364821615681365,0.05891604902995484,0.08612386215322868,51,3.230392156862745,4.196078431372549,686.5,False,ELASTIC,LOW,0.0
20685,RETAIL,DOOR MAT RED SPOT,Doormats,-5.337750854874826,0.13097813566770444,0.0002505584143274952,98,7.685568667600819,7.989795918367347,5912.41,True,ELASTIC,MEDIUM,0.0
20685,WHOLESALE,DOOR MAT RED SPOT,Doormats,-6.211128397484231,0.4987475672468926,4.814160994750159e-18,111,6.951179622652032,60.45945945945946,42059.71,True,ELASTIC,MEDIUM,0.0
20686,WHOLESALE,DOLLY MIXTURE CHILDREN'S UMBRELLA,Home & Giftware,-2.187920724317822,0.06199068206731484,0.07220819452953553,53,3.2949056603773585,5.867924528301887,1005.13,False,ELASTIC,LOW,0.0
20702,RETAIL,PINK PADDED MOBILE,Home & Giftware,-25.43282343213587,0.2245907273679244,0.0006677376335874912,48,4.241071428571428,4.4375,887.25,True,ELASTIC,MEDIUM,0.0
20702,WHOLESALE,PINK PADDED MOBILE,Home & Giftware,-10.021977745445609,0.08724915228276708,0.02313199252246307,59,4.223769168684423,5.661016949152542,1394.0,True,ELASTIC,MEDIUM,0.0
20703,WHOLESALE,BLUE PADDED SOFT MOBILE,Home & Giftware,-2.8382447667346904,0.01906487699997439,0.41509018723678304,37,4.2022522522522525,5.243243243243243,812.0,False,ELASTIC,LOW,0.0
20711,RETAIL,JUMBO BAG TOYS,Bags,-7.582435833649303,0.05877519041270529,0.028199610835469503,82,1.9896341463414637,13.475609756097562,2185.95,True,ELASTIC,MEDIUM,0.0
20711,WHOLESALE,JUMBO BAG TOYS,Bags,-12.423086882142739,0.591992163233324,1.366865300412651e-20,99,1.8985344929842072,96.14141414141415,16756.21,True,ELASTIC,MEDIUM,0.0
20712,RETAIL,JUMBO BAG WOODLAND ANIMALS,Bags,-8.110551459365652,0.08036694215346185,0.009402364245535512,83,1.990759339880531,16.42168674698795,2672.05,True,ELASTIC,MEDIUM,0.0
20712,WHOLESALE,JUMBO BAG WOODLAND ANIMALS,Bags,-9.644943604263544,0.29346371507203406,2.053334267140016e-08,93,1.918935752081611,89.9247311827957,15568.49,True,ELASTIC,MEDIUM,0.0
20713,RETAIL,JUMBO BAG OWLS,Bags,-4.587538366891394,0.02364088447057,0.1732915810721805,80,1.9806233202687573,21.8125,3398.91,False,ELASTIC,LOW,0.0
20713,WHOLESALE,JUMBO BAG OWLS,Bags,-13.266425760496947,0.5875271579720209,2.0547278045293755e-18,89,1.8476341092717548,173.97752808988764,27660.019999999997,True,ELASTIC,MEDIUM,0.0
20716,WHOLESALE,PARTY FOOD SHOPPER BAG,Bags,-9.228173894532286,0.14196167993965458,0.013912852153136607,42,1.2324873737373738,18.666666666666668,945.8,True,ELASTIC,MEDIUM,0.0
20717,WHOLESALE,STRAWBERRY SHOPPER BAG,Bags,-12.37979484693881,0.22585895767153086,1.934322145578777e-06,91,1.2425002593367576,29.087912087912088,3183.53,True,ELASTIC,MEDIUM,0.0
20718,RETAIL,RED RETROSPOT SHOPPER BAG,Bags,-16.85421264324395,0.1653345008987741,5.245779814078618e-05,93,1.2433101353057092,22.49462365591398,2539.0,True,ELASTIC,MEDIUM,0.0
20718,WHOLESALE,RED RETROSPOT SHOPPER BAG,Bags,-7.750327542719749,0.44652504238164314,9.217563651755486e-15,104,1.2405688979144924,62.80769230769231,7737.51,True,ELASTIC,MEDIUM,0.0
20719,RETAIL,WOODLAND CHARLOTTE BAG,Bags,-0.40812167384675685,-2.220446049250313e-16,1.4581173416911008e-40,89,0.8499999999999998,18.95505617977528,1433.95,True,INELASTIC,HIGH,46.16906579218171
20719,WHOLESALE,WOODLAND CHARLOTTE BAG,Bags,-8.792592782846745,0.35774926440990296,4.9943014433541146e-11,100,0.8159157933648805,76.38,6064.99,True,ELASTIC,MEDIUM,0.0
20723,RETAIL,STRAWBERRY CHARLOTTE BAG,Bags,-17.5279456692802,0.10260087705518761,0.001553394331192422,95,0.8478774640517925,21.63157894736842,1720.75,True,ELASTIC,MEDIUM,0.0
20723,WHOLESALE,STRAWBERRY CHARLOTTE BAG,Bags,-8.064837923035041,0.27707686517104035,1.5710875126089262e-08,101,0.8232741977249104,92.81188118811882,7539.939999999999,True,ELASTIC,MEDIUM,0.0
20724,RETAIL,RED RETROSPOT CHARLOTTE BAG,Bags,-12.377847305530755,0.06759204167965172,0.008317597694424746,102,0.847913292555728,33.1764705882353,2850.4,True,ELASTIC,MEDIUM,0.0
20724,WHOLESALE,RED RETROSPOT CHARLOTTE BAG,Bags,-10.389518452286985,0.35612548101106833,9.374172499597149e-12,108,0.8150747178708337,127.83333333333333,10969.92,True,ELASTIC,MEDIUM,0.0
20725,RETAIL,LUNCH BAG RED RETROSPOT,Bags,-20.071720441019618,0.11210306366232281,0.0005464306537196942,103,1.6471193854689001,44.407766990291265,7477.0999999999985,True,ELASTIC,MEDIUM,0.0
20725,WHOLESALE,LUNCH BAG RED RETROSPOT,Bags,-9.684321711108147,0.24577499564541871,4.224585535921166e-08,109,1.5895808916592717,227.11926605504587,38887.8,True,ELASTIC,MEDIUM,0.0
20726,RETAIL,LUNCH BAG WOODLAND,Bags,1.1613336639893224,2.220446049250313e-16,5.110550042041615e-56,98,1.65,24.26530612244898,3923.7,True,UNUSUAL,LOW,0.0
20726,WHOLESALE,LUNCH BAG WOODLAND,Bags,-14.535668311526429,0.3931804961647678,2.9605559206755245e-12,100,1.62928845436456,125.78,19807.06,True,ELASTIC,MEDIUM,0.0
20727,RETAIL,LUNCH BAG  BLACK SKULL.,Bags,1.426717355295874,2.220446049250313e-16,2.783490253815193e-81,100,1.65,40.53,6687.45,True,UNUSUAL,LOW,0.0
20727,WHOLESALE,LUNCH BAG  BLACK SKULL.,Bags,-10.78066680938656,0.3891342512930792,1.938775754557642e-12,103,1.5973327215933837,177.7766990291262,28549.95,True,ELASTIC,MEDIUM,0.0
20728,RETAIL,LUNCH BAG CARS BLUE,Bags,1.214741916258695,3.3306690738754696e-16,4.526768414787945e-56,100,1.65,27.67,4565.549999999998,True,UNUSUAL,LOW,0.0
20728,WHOLESALE,LUNCH BAG CARS BLUE,Bags,-13.03115123298069,0.38926612295532315,2.465390696400435e-12,102,1.6163216574199237,156.2058823529412,25012.13,True,ELASTIC,MEDIUM,0.0
20733,WHOLESALE,GOLD MINI TAPE MEASURE,Home & Giftware,-19.891532190072862,0.35110526215277527,5.617591257456494e-05,40,0.8373257575757576,28.15,852.7,True,ELASTIC,MEDIUM,0.0
20748,RETAIL,KENSINGTON COFFEE SET,Sets & Kits,-2.8866059442718184,0.2764656447281497,0.0004933309258922799,40,12.57,2.95,1346.1,True,ELASTIC,MEDIUM,0.0
20748,WHOLESALE,KENSINGTON COFFEE SET,Sets & Kits,-3.0921776223104773,0.6144430716123304,2.9978015979620557e-07,30,11.913545126552645,6.733333333333333,1592.7000000000003,True,ELASTIC,MEDIUM,0.0
20749,RETAIL,ASSORTED COLOUR MINI CASES,Home & Giftware,-9.430507131139866,0.4747174923593679,6.003997606425874e-13,83,7.70230974394539,8.168674698795181,4886.1,True,ELASTIC,MEDIUM,0.0
20749,WHOLESALE,ASSORTED COLOUR MINI CASES,Home & Giftware,-7.186736226167772,0.4245937055974156,6.502919568447802e-13,96,7.479387272429946,17.229166666666668,11627.54,True,ELASTIC,MEDIUM,0.0
20750,RETAIL,RED RETROSPOT MINI CASES,Home & Giftware,-8.220015997412437,0.3458259505285224,2.8961178072839984e-08,75,7.798236007719882,5.906666666666666,3305.85,True,ELASTIC,MEDIUM,0.0
20750,WHOLESALE,RED RETROSPOT MINI CASES,Home & Giftware,-7.813175938119558,0.376142177594332,9.230439259354563e-12,101,7.582586461797704,14.158415841584159,10354.18,True,ELASTIC,MEDIUM,0.0
20751,RETAIL,FUNKY WASHING UP GLOVES ASSORTED,Home & Giftware,0.7551641850581617,0.0,1.5964427885618764e-21,76,2.1,7.697368421052632,1228.4999999999998,True,UNUSUAL,LOW,0.0
20751,WHOLESALE,FUNKY WASHING UP GLOVES ASSORTED,Home & Giftware,-10.871168211241221,0.0970371666216826,0.003921929136219574,84,2.0889103265827407,16.30952380952381,2813.04,True,ELASTIC,MEDIUM,0.0
20752,RETAIL,BLUE POLKADOT WASHING UP GLOVES,Home & Giftware,-3.861563643189347,0.1477549263628848,0.0031561042773045373,57,2.0812030075187966,5.0701754385964914,561.9,True,ELASTIC,MEDIUM,0.0
20752,WHOLESALE,BLUE POLKADOT WASHING UP GLOVES,Home & Giftware,-5.059160371789868,0.30319564320647685,4.483297440456084e-07,73,2.075442890991542,11.493150684931507,1356.8999999999999,True,ELASTIC,MEDIUM,0.0
20754,RETAIL,RETRO RED SPOTTY WASHING UP GLOVES,Home & Giftware,-13.3275370845596,0.16617935207773216,8.892390789291089e-05,87,2.0908277751535187,8.310344827586206,1459.2600000000002,True,ELASTIC,MEDIUM,0.0
20754,WHOLESALE,RETRO RED SPOTTY WASHING UP GLOVES,Home & Giftware,-9.838116806664384,0.2655409264221261,5.6564540163829224e-08,98,2.0653033553910256,26.081632653061224,5057.64,True,ELASTIC,MEDIUM,0.0
20755,RETAIL,BLUE PAISLEY POCKET BOOK,Home & Giftware,-0.2062681362217644,0.0,3.1344565034752232e-09,35,0.8500000000000001,5.828571428571428,173.39999999999998,True,INELASTIC,HIGH,19.91695318927759
20761,WHOLESALE,BLUE PAISLEY SKETCHBOOK,Home & Giftware,-2.534185710512915,0.35110484455873137,2.8359698831457085e-05,43,3.7137984496124035,6.023255813953488,655.4699999999999,True,ELASTIC,MEDIUM,0.0
20762,WHOLESALE,GREEN FERN SKETCHBOOK,Home & Giftware,-2.9163983849690753,0.4254916582838575,3.820590343043003e-06,41,3.6394151319064214,7.024390243902439,717.31,True,ELASTIC,MEDIUM,0.0
20764,RETAIL,ABSTRACT CIRCLES SKETCHBOOK,Home & Giftware,-2.3113834626583594,0.21193792950821366,0.003633347613869737,38,3.663157894736842,3.763157894736842,470.65,True,ELASTIC,MEDIUM,0.0
20764,WHOLESALE,ABSTRACT CIRCLES SKETCHBOOK,Home & Giftware,-2.0172538144970455,0.4026061650860505,2.576063312772162e-07,54,3.623277310924369,6.87037037037037,965.5800000000002,True,ELASTIC,MEDIUM,0.0
20765,RETAIL,CHRYSANTHEMUM SKETCHBOOK,Home & Giftware,-1.9791493383882792,0.23895713717594014,0.0013713195100000988,40,3.6875,2.55,342.5,True,ELASTIC,MEDIUM,0.0
20765,WHOLESALE,CHRYSANTHEMUM SKETCHBOOK,Home & Giftware,-2.2781088786442125,0.42110027739996814,4.452908374292192e-06,41,3.6375203252032526,7.121951219512195,717.3299999999999,True,ELASTIC,MEDIUM,0.0
20766,RETAIL,GARDEN PATH SKETCHBOOK,Home & Giftware,-1.8690751968805546,0.4228706505239094,3.1420074753269907e-05,34,3.5337370242214536,4.0,390.0,True,ELASTIC,MEDIUM,0.0
20766,WHOLESALE,GARDEN PATH SKETCHBOOK,Home & Giftware,-2.1803991744358258,0.3696115045044701,1.5316391394249263e-05,43,3.7153668185087514,5.976744186046512,674.08,True,ELASTIC,MEDIUM,0.0
20767,RETAIL,BLUE PAISLEY JOURNAL,Home & Giftware,0.4366062454963836,2.220446049250313e-16,9.031371320283799e-08,33,2.55,3.121212121212121,262.65,True,UNUSUAL,LOW,0.0
20767,WHOLESALE,BLUE PAISLEY JOURNAL,Home & Giftware,-2.960512205278033,0.36072270929393535,6.225996432563936e-07,58,2.4914881140687855,7.275862068965517,772.5099999999999,True,ELASTIC,MEDIUM,0.0
20768,RETAIL,GREEN FERN JOURNAL,Home & Giftware,-1.8823344014063843,0.18902149693714765,0.008054490604012343,36,2.5027777777777773,3.388888888888889,280.5,True,ELASTIC,MEDIUM,0.0
20768,WHOLESALE,GREEN FERN JOURNAL,Home & Giftware,-3.3880119575765835,0.39737476124725224,5.889323668786113e-06,43,2.434143206854345,10.093023255813954,751.2,True,ELASTIC,MEDIUM,0.0
20770,RETAIL,ABSTRACT CIRCLE JOURNAL,Home & Giftware,-3.1002850415666767,0.32569241475939437,0.000990554952377849,30,2.4798648648648642,5.033333333333333,307.6500000000001,True,ELASTIC,MEDIUM,0.0
20770,WHOLESALE,ABSTRACT CIRCLE JOURNAL,Home & Giftware,-2.295249341209811,0.2496335329886996,0.0005545018198974096,44,2.4111150568181814,12.954545454545455,1126.8000000000002,True,ELASTIC,MEDIUM,0.0
20771,RETAIL,CHRYSANTHEMUM  JOURNAL,Home & Giftware,-2.826193284276158,0.21024219221845253,0.00947951684572981,31,2.5051319648093835,3.838709677419355,272.85,True,ELASTIC,MEDIUM,0.0
20771,WHOLESALE,CHRYSANTHEMUM  JOURNAL,Home & Giftware,-2.641994221384276,0.5057418600985384,2.705777957028272e-07,40,2.4828977272727273,9.075,619.3599999999999,True,ELASTIC,MEDIUM,0.0
20772,RETAIL,GARDEN PATH JOURNAL,Home & Giftware,-2.0826192998390045,0.31116261576983906,0.0007439198489566723,33,2.4543290043290042,4.151515151515151,288.15000000000003,True,ELASTIC,MEDIUM,0.0
20772,WHOLESALE,GARDEN PATH JOURNAL,Home & Giftware,-2.566764637428674,0.459347616602944,1.6680788014528244e-07,47,2.369438060642004,12.191489361702128,944.9999999999999,True,ELASTIC,MEDIUM,0.0
20773,WHOLESALE,BLUE PAISLEY NOTEBOOK,Home & Giftware,0.41021112154365397,0.0,1.5569625859813468e-10,41,1.6500000000000001,3.8048780487804876,257.4,True,UNUSUAL,LOW,0.0
20774,WHOLESALE,GREEN FERN NOTEBOOK,Home & Giftware,0.39354548278264334,0.0,5.620646442012226e-08,35,1.6499999999999997,3.942857142857143,227.70000000000002,True,UNUSUAL,LOW,0.0
20777,WHOLESALE,CHRYSANTHEMUM NOTEBOOK,Home & Giftware,0.386312653126935,3.3306690738754696e-16,2.589684228558662e-07,41,1.6500000000000001,5.463414634146342,369.59999999999997,True,UNUSUAL,LOW,0.0
20778,WHOLESALE,GARDEN PATH NOTEBOOK,Home & Giftware,0.52028706001013,-2.220446049250313e-16,6.273208576819621e-10,30,1.6499999999999995,4.8,237.60000000000002,True,UNUSUAL,LOW,0.0
20802,RETAIL,SMALL GLASS SUNDAE DISH CLEAR,Home & Giftware,-16.0552751117726,0.2614458987496495,0.0019979249461925417,34,1.638235294117647,11.382352941176471,616.95,True,ELASTIC,MEDIUM,0.0
20828,RETAIL,GLITTER BUTTERFLY CLIPS,Nature & Animals,-13.83730921704821,0.10440289315897433,0.0028878886880874797,83,2.541264638975483,11.80722891566265,2455.8,True,ELASTIC,MEDIUM,0.0
